Gene_a	Celltype_a	Gene_b	Celltype_b
Sebocyte	UBASH3B	FB	ESR1	
Sebocyte	UBASH3B	FB	PPARA	
Sebocyte	UBASH3B	HFC	ESR1	
Sebocyte	UBASH3B	HFC	PPARA	
Sebocyte	UBASH3B	KC	PPARA	
Sebocyte	UBASH3B	Channel	PPARA	
Sebocyte	UBASH3B	MEC	PPARA	
Sebocyte	UBASH3B	Mac	ESR1	
Sebocyte	UBASH3B	Pc	ESR1	
Sebocyte	UBASH3B	Pc	PPARA	
Sebocyte	UBASH3B	SGC	PPARA	
Sebocyte	UBASH3B	Sebocyte	ESR1	
Sebocyte	UBASH3B	Sebocyte	PPARA	
Sebocyte	VEGFA	FB	NRP1	
Sebocyte	VEGFA	HFC	NRP2	
Sebocyte	VEGFA	Channel	NRP2	
Sebocyte	VEGFA	LC	FLT1	
Sebocyte	VEGFA	LC	NRP2	
Sebocyte	VEGFA	LEC	KDR	
Sebocyte	VEGFA	LEC	NRP2	
Sebocyte	VEGFA	MEL	NRP2	
Sebocyte	VEGFA	Mac	NRP1	
Sebocyte	VEGFA	Mac	NRP2	
Sebocyte	VEGFA	Mast	NRP2	
Sebocyte	VEGFA	Pc	FLT1	
Sebocyte	VEGFA	Pc	NRP1	
Sebocyte	VEGFA	Schwann	NRP2	
Sebocyte	VEGFA	Sebocyte	NRP1	
Sebocyte	VEGFA	VEC	FLT1	
Sebocyte	VEGFA	VEC	KDR	
Sebocyte	VEGFA	VEC	NRP1	
Sebocyte	VEGFA	VEC	NRP2	
Sebocyte	VEGFB	FB	NRP1	
Sebocyte	VEGFB	LC	FLT1	
Sebocyte	VEGFB	Mac	NRP1	
Sebocyte	VEGFB	Pc	NRP1	
Sebocyte	VEGFB	Sebocyte	NRP1	
Sebocyte	VEGFB	VEC	FLT1	
Sebocyte	VEGFB	VEC	KDR	
Sebocyte	VEGFB	VEC	NRP1	
Sebocyte	WNT2B	FB	FZD1	
Sebocyte	WNT2B	FB	LRP6	
Sebocyte	WNT2B	FB	SFRP1	
Sebocyte	WNT2B	FB	SFRP2	
Sebocyte	WNT2B	FB	WIF1	
Sebocyte	WNT2B	HFC	FRZB	
Sebocyte	WNT2B	HFC	FZD3	
Sebocyte	WNT2B	HFC	FZD7	
Sebocyte	WNT2B	HFC	LRP6	
Sebocyte	WNT2B	HFC	SFRP1	
Sebocyte	WNT2B	HFC	WIF1	
Sebocyte	WNT2B	Channel	SFRP1	
Sebocyte	WNT2B	LEC	FZD6	
Sebocyte	WNT2B	LEC	LRP5	
Sebocyte	WNT2B	MEC	FZD7	
Sebocyte	WNT2B	MEC	LRP5	
Sebocyte	WNT2B	MEC	LRP6	
Sebocyte	WNT2B	MEC	SFRP1	
Sebocyte	WNT2B	MEC	WIF1	
Sebocyte	WNT2B	MEL	FRZB	
Sebocyte	WNT2B	MEL	FZD3	
Sebocyte	WNT2B	MEL	LRP6	
Sebocyte	WNT2B	Pc	FRZB	
Sebocyte	WNT2B	SGC	FZD1	
Sebocyte	WNT2B	SGC	LRP6	
Sebocyte	WNT2B	SGC	SFRP1	
Sebocyte	WNT2B	Schwann	SFRP5	
Sebocyte	WNT2B	VEC	FZD4	
Sebocyte	WNT2B	VEC	LRP5	
Sebocyte	WNT2B	VEC	LRP6	
Sebocyte	WNT3	FB	FZD1	
Sebocyte	WNT3	FB	LRP6	
Sebocyte	WNT3	FB	SFRP2	
Sebocyte	WNT3	FB	SFRP4	
Sebocyte	WNT3	Channel	FZD7	
Sebocyte	WNT3	Channel	LRP6	
Sebocyte	WNT3	Channel	SFRP1	
Sebocyte	WNT3	LEC	FZD10	
Sebocyte	WNT3	LEC	FZD6	
Sebocyte	WNT3	LEC	LRP5	
Sebocyte	WNT3	LEC	LRP6	
Sebocyte	WNT3	MEC	FZD7	
Sebocyte	WNT3	MEC	LRP5	
Sebocyte	WNT3	MEC	LRP6	
Sebocyte	WNT3	MEC	SFRP1	
Sebocyte	WNT3	MEC	WIF1	
Sebocyte	WNT3	MEL	FZD3	
Sebocyte	WNT3	MEL	LRP6	
Sebocyte	WNT3	Pc	FRZB	
Sebocyte	WNT3	SGC	FZD1	
Sebocyte	WNT3	SGC	FZD3	
Sebocyte	WNT3	SGC	LRP5	
Sebocyte	WNT3	SGC	LRP6	
Sebocyte	WNT3	SGC	SFRP1	
Sebocyte	WNT3	Schwann	FZD3	
Sebocyte	WNT3	Schwann	LRP6	
Sebocyte	WNT3	Schwann	SFRP5	
Sebocyte	WNT3	Sebocyte	FZD4	
Sebocyte	WNT3	Sebocyte	LRP6	
Sebocyte	WNT3	VEC	FZD4	
Sebocyte	WNT3	VEC	FZD6	
Sebocyte	WNT3	VEC	LRP5	
Sebocyte	WNT3	VEC	LRP6	
Sebocyte	WNT3A	FB	FZD1	
Sebocyte	WNT3A	FB	FZD10	
Sebocyte	WNT3A	FB	FZD7	
Sebocyte	WNT3A	FB	LRP5	
Sebocyte	WNT3A	FB	LRP6	
Sebocyte	WNT3A	FB	SFRP1	
Sebocyte	WNT3A	FB	SFRP2	
Sebocyte	WNT3A	FB	WIF1	
Sebocyte	WNT3A	HFC	FRZB	
Sebocyte	WNT3A	HFC	FZD1	
Sebocyte	WNT3A	HFC	FZD3	
Sebocyte	WNT3A	HFC	FZD6	
Sebocyte	WNT3A	HFC	FZD7	
Sebocyte	WNT3A	HFC	FZD8	
Sebocyte	WNT3A	HFC	LRP5	
Sebocyte	WNT3A	HFC	LRP6	
Sebocyte	WNT3A	HFC	RYK	
Sebocyte	WNT3A	HFC	SFRP1	
Sebocyte	WNT3A	HFC	WIF1	
Sebocyte	WNT3A	Channel	FZD1	
Sebocyte	WNT3A	Channel	FZD10	
Sebocyte	WNT3A	Channel	FZD3	
Sebocyte	WNT3A	Channel	FZD6	
Sebocyte	WNT3A	Channel	FZD7	
Sebocyte	WNT3A	Channel	FZD8	
Sebocyte	WNT3A	Channel	LRP5	
Sebocyte	WNT3A	Channel	LRP6	
Sebocyte	WNT3A	Channel	RYK	
Sebocyte	WNT3A	Channel	SFRP1	
Sebocyte	WNT3A	LEC	FZD10	
Sebocyte	WNT3A	LEC	FZD4	
Sebocyte	WNT3A	LEC	FZD6	
Sebocyte	WNT3A	LEC	LRP5	
Sebocyte	WNT3A	LEC	LRP6	
Sebocyte	WNT3A	MEC	FRZB	
Sebocyte	WNT3A	MEC	FZD1	
Sebocyte	WNT3A	MEC	FZD7	
Sebocyte	WNT3A	MEC	LRP5	
Sebocyte	WNT3A	MEC	LRP6	
Sebocyte	WNT3A	MEC	SFRP1	
Sebocyte	WNT3A	MEL	FRZB	
Sebocyte	WNT3A	MEL	FZD3	
Sebocyte	WNT3A	MEL	LRP6	
Sebocyte	WNT3A	Pc	FRZB	
Sebocyte	WNT3A	Pc	FZD10	
Sebocyte	WNT3A	Pc	LRP6	
Sebocyte	WNT3A	SGC	FRZB	
Sebocyte	WNT3A	SGC	FZD1	
Sebocyte	WNT3A	SGC	FZD3	
Sebocyte	WNT3A	SGC	FZD4	
Sebocyte	WNT3A	SGC	FZD5	
Sebocyte	WNT3A	SGC	FZD7	
Sebocyte	WNT3A	SGC	LRP5	
Sebocyte	WNT3A	SGC	LRP6	
Sebocyte	WNT3A	SGC	SFRP1	
Sebocyte	WNT3A	Schwann	FZD3	
Sebocyte	WNT3A	Schwann	LRP6	
Sebocyte	WNT3A	Schwann	SFRP1	
Sebocyte	WNT3A	Sebocyte	FZD5	
Sebocyte	WNT3A	Sebocyte	LRP5	
Sebocyte	WNT3A	Sebocyte	LRP6	
Sebocyte	WNT3A	VEC	FZD4	
Sebocyte	WNT3A	VEC	FZD6	
Sebocyte	WNT3A	VEC	FZD8	
Sebocyte	WNT3A	VEC	LRP5	
Sebocyte	WNT3A	VEC	LRP6	
Sebocyte	WNT3A	VEC	RYK	
Sebocyte	WNT4	FB	SFRP2	
Sebocyte	WNT4	FB	SFRP4	
Sebocyte	WNT4	Channel	SFRP1	
Sebocyte	WNT4	LEC	FZD6	
Sebocyte	WNT4	LEC	LRP5	
Sebocyte	WNT4	MEC	SFRP1	
Sebocyte	WNT4	MEC	WIF1	
Sebocyte	WNT4	MEL	FZD3	
Sebocyte	WNT4	MEL	LRP6	
Sebocyte	WNT4	Pc	FRZB	
Sebocyte	WNT4	SGC	FZD1	
Sebocyte	WNT4	SGC	LRP6	
Sebocyte	WNT4	SGC	SFRP1	
Sebocyte	WNT4	Schwann	SFRP5	
Sebocyte	WNT5A	FB	FZD7	
Sebocyte	WNT5A	FB	LRP6	
Sebocyte	WNT5A	FB	ROR1	
Sebocyte	WNT5A	FB	ROR2	
Sebocyte	WNT5A	FB	SFRP1	
Sebocyte	WNT5A	FB	SFRP2	
Sebocyte	WNT5A	FB	SFRP4	
Sebocyte	WNT5A	HFC	FRZB	
Sebocyte	WNT5A	HFC	FZD3	
Sebocyte	WNT5A	HFC	FZD6	
Sebocyte	WNT5A	HFC	FZD7	
Sebocyte	WNT5A	HFC	FZD8	
Sebocyte	WNT5A	HFC	LRP5	
Sebocyte	WNT5A	HFC	LRP6	
Sebocyte	WNT5A	HFC	ROR1	
Sebocyte	WNT5A	HFC	RYK	
Sebocyte	WNT5A	HFC	SFRP1	
Sebocyte	WNT5A	HFC	WIF1	
Sebocyte	WNT5A	Channel	FZD10	
Sebocyte	WNT5A	Channel	FZD3	
Sebocyte	WNT5A	Channel	FZD7	
Sebocyte	WNT5A	Channel	LRP6	
Sebocyte	WNT5A	Channel	ROR1	
Sebocyte	WNT5A	Channel	SFRP1	
Sebocyte	WNT5A	LEC	FZD10	
Sebocyte	WNT5A	LEC	FZD6	
Sebocyte	WNT5A	LEC	LRP5	
Sebocyte	WNT5A	LEC	LRP6	
Sebocyte	WNT5A	MEC	FZD6	
Sebocyte	WNT5A	MEC	FZD7	
Sebocyte	WNT5A	MEC	LRP5	
Sebocyte	WNT5A	MEC	LRP6	
Sebocyte	WNT5A	MEC	SFRP1	
Sebocyte	WNT5A	MEC	WIF1	
Sebocyte	WNT5A	MEL	FRZB	
Sebocyte	WNT5A	MEL	FZD3	
Sebocyte	WNT5A	MEL	LRP6	
Sebocyte	WNT5A	Pc	FRZB	
Sebocyte	WNT5A	Pc	FZD10	
Sebocyte	WNT5A	Pc	LRP6	
Sebocyte	WNT5A	Pc	ROR1	
Sebocyte	WNT5A	SGC	FRZB	
Sebocyte	WNT5A	SGC	FZD3	
Sebocyte	WNT5A	SGC	FZD5	
Sebocyte	WNT5A	SGC	FZD6	
Sebocyte	WNT5A	SGC	FZD7	
Sebocyte	WNT5A	SGC	LRP5	
Sebocyte	WNT5A	SGC	LRP6	
Sebocyte	WNT5A	SGC	SFRP1	
Sebocyte	WNT5A	Schwann	FZD3	
Sebocyte	WNT5A	Schwann	LRP6	
Sebocyte	WNT5A	Schwann	SFRP5	
Sebocyte	WNT5A	Sebocyte	FZD4	
Sebocyte	WNT5A	Sebocyte	LRP6	
Sebocyte	WNT5A	VEC	FZD4	
Sebocyte	WNT5A	VEC	FZD6	
Sebocyte	WNT5A	VEC	LRP5	
Sebocyte	WNT5A	VEC	LRP6	
VEC	ADM	LEC	RAMP3	
VEC	ADM	VEC	CALCRL	
VEC	ADM	VEC	GPER1	
VEC	ADM	VEC	RAMP3	
VEC	AGRN	FB	LRP4	
VEC	AGRN	FB	MUSK	
VEC	AGRN	FB	PTPRS	
VEC	AGRN	HFC	PTPRS	
VEC	AGRN	KC	PTPRS	
VEC	AGRN	Channel	PTPRS	
VEC	AGRN	MEC	PTPRS	
VEC	AGRN	MEL	PTPRS	
VEC	AGRN	Mast	PTPRS	
VEC	AGRN	Pc	PTPRS	
VEC	AGRN	SGC	PTPRS	
VEC	AGRN	Schwann	PTPRS	
VEC	AKR1B1	FB	PTGFR	
VEC	AKR1B1	Channel	PTGFR	
VEC	AKR1C3	FB	PTGFR	
VEC	AKR1C3	Channel	PTGFR	
VEC	ALCAM	Lymphocyte	CD6	
VEC	ALDH1A1	FB	CRABP2	
VEC	ALDH1A1	FB	RARA	
VEC	ALDH1A1	FB	RORB	
VEC	ALDH1A1	FB	RXRA	
VEC	ALDH1A1	Channel	CRABP2	
VEC	ALDH1A1	Channel	RARB	
VEC	ALDH1A1	Channel	RXRB	
VEC	ALDH1A1	Schwann	RORB	
VEC	ALDH1A2	FB	CRABP2	
VEC	ALDH1A2	FB	RARA	
VEC	ALDH1A2	FB	RARG	
VEC	ALDH1A2	FB	RORB	
VEC	ALDH1A2	FB	RXRA	
VEC	ALDH1A2	FB	RXRB	
VEC	ALDH1A2	HFC	CRABP2	
VEC	ALDH1A2	HFC	RARA	
VEC	ALDH1A2	HFC	RARG	
VEC	ALDH1A2	HFC	RXRA	
VEC	ALDH1A2	HFC	RXRB	
VEC	ALDH1A2	KC	CRABP2	
VEC	ALDH1A2	KC	RARA	
VEC	ALDH1A2	KC	RARG	
VEC	ALDH1A2	KC	RXRA	
VEC	ALDH1A2	KC	RXRB	
VEC	ALDH1A2	Channel	CRABP2	
VEC	ALDH1A2	Channel	RARA	
VEC	ALDH1A2	Channel	RARB	
VEC	ALDH1A2	Channel	RARG	
VEC	ALDH1A2	Channel	RXRA	
VEC	ALDH1A2	Channel	RXRB	
VEC	ALDH1A2	MEC	CRABP2	
VEC	ALDH1A2	MEC	RARA	
VEC	ALDH1A2	MEC	RARB	
VEC	ALDH1A2	MEC	RARG	
VEC	ALDH1A2	MEC	RXRA	
VEC	ALDH1A2	MEC	RXRB	
VEC	ALDH1A2	SGC	CRABP2	
VEC	ALDH1A2	SGC	RARA	
VEC	ALDH1A2	SGC	RARB	
VEC	ALDH1A2	SGC	RARG	
VEC	ALDH1A2	SGC	RXRA	
VEC	ALDH1A2	SGC	RXRB	
VEC	ALDH1A2	Schwann	RORB	
VEC	ALDH1A2	Sebocyte	CRABP2	
VEC	ALDH1A2	Sebocyte	RXRB	
VEC	ALDH1A3	FB	CRABP2	
VEC	ALDH1A3	FB	RARA	
VEC	ALDH1A3	FB	RARG	
VEC	ALDH1A3	FB	RORB	
VEC	ALDH1A3	FB	RXRA	
VEC	ALDH1A3	FB	RXRB	
VEC	ALDH1A3	HFC	CRABP2	
VEC	ALDH1A3	HFC	RARA	
VEC	ALDH1A3	HFC	RARG	
VEC	ALDH1A3	HFC	RXRA	
VEC	ALDH1A3	HFC	RXRB	
VEC	ALDH1A3	KC	CRABP2	
VEC	ALDH1A3	KC	RARA	
VEC	ALDH1A3	KC	RARG	
VEC	ALDH1A3	KC	RXRA	
VEC	ALDH1A3	KC	RXRB	
VEC	ALDH1A3	Channel	CRABP2	
VEC	ALDH1A3	Channel	RARA	
VEC	ALDH1A3	Channel	RARB	
VEC	ALDH1A3	Channel	RARG	
VEC	ALDH1A3	Channel	RXRA	
VEC	ALDH1A3	Channel	RXRB	
VEC	ALDH1A3	MEC	CRABP2	
VEC	ALDH1A3	MEC	RARA	
VEC	ALDH1A3	MEC	RARB	
VEC	ALDH1A3	MEC	RARG	
VEC	ALDH1A3	MEC	RXRA	
VEC	ALDH1A3	MEC	RXRB	
VEC	ALDH1A3	SGC	CRABP2	
VEC	ALDH1A3	SGC	RARA	
VEC	ALDH1A3	SGC	RARB	
VEC	ALDH1A3	SGC	RXRA	
VEC	ALDH1A3	SGC	RXRB	
VEC	ALDH1A3	Schwann	RORB	
VEC	ALDH1A3	Sebocyte	CRABP2	
VEC	ALDH1A3	Sebocyte	RXRB	
VEC	ANGPT2	LEC	TEK	
VEC	ANGPT2	VEC	TEK	
VEC	ANXA1	LC	FPR1	
VEC	ANXA1	LC	FPR3	
VEC	ANXA1	Mac	FPR1	
VEC	ANXA1	Mac	FPR3	
VEC	APLP2	FB	PLXNA4	
VEC	APLP2	LEC	PLXNA4	
VEC	APLP2	SGC	PIGR	
VEC	APLP2	Schwann	PLXNA4	
VEC	APLP2	VEC	PLXNA4	
VEC	APP	FB	CD74	
VEC	APP	FB	PLXNA4	
VEC	APP	FB	TNFRSF21	
VEC	APP	HFC	CD74	
VEC	APP	HFC	SORL1	
VEC	APP	KC	CD74	
VEC	APP	KC	SORL1	
VEC	APP	KC	TNFRSF21	
VEC	APP	Channel	CD74	
VEC	APP	Channel	SORL1	
VEC	APP	LC	CD74	
VEC	APP	LC	SORL1	
VEC	APP	LEC	CD74	
VEC	APP	LEC	PLXNA4	
VEC	APP	Lymphocyte	CD74	
VEC	APP	Lymphocyte	SORL1	
VEC	APP	MEC	CD74	
VEC	APP	MEC	SORL1	
VEC	APP	MEL	CD74	
VEC	APP	Mac	CD74	
VEC	APP	Mac	SORL1	
VEC	APP	Mac	TNFRSF21	
VEC	APP	Mac	TREM2	
VEC	APP	Mac	TYROBP	
VEC	APP	Mast	CD74	
VEC	APP	Mast	TNFRSF21	
VEC	APP	Pc	CD74	
VEC	APP	Pc	SORL1	
VEC	APP	Pc	TNFRSF21	
VEC	APP	SGC	CD74	
VEC	APP	SGC	SORL1	
VEC	APP	SGC	TNFRSF21	
VEC	APP	Schwann	CD74	
VEC	APP	Schwann	PLXNA4	
VEC	APP	Sebocyte	TNFRSF21	
VEC	APP	VEC	CD74	
VEC	APP	VEC	PLXNA4	
VEC	AREG	HFC	EGFR	
VEC	AREG	KC	EGFR	
VEC	AREG	Channel	EGFR	
VEC	AREG	Sebocyte	EGFR	
VEC	BAG6	Lymphocyte	NCR3	
VEC	BMP2	FB	ACVR2A	
VEC	BMP2	FB	BMPR1A	
VEC	BMP2	FB	BMPR2	
VEC	BMP2	HFC	ACVR2A	
VEC	BMP2	HFC	BMPR1A	
VEC	BMP2	HFC	BMPR2	
VEC	BMP2	KC	ACVR2A	
VEC	BMP2	KC	BMPR1A	
VEC	BMP2	KC	BMPR1B	
VEC	BMP2	KC	BMPR2	
VEC	BMP2	Channel	ACVR2A	
VEC	BMP2	Channel	BMPR1A	
VEC	BMP2	Channel	BMPR2	
VEC	BMP2	MEC	ACVR2A	
VEC	BMP2	MEC	BMPR1A	
VEC	BMP2	MEC	BMPR1B	
VEC	BMP2	MEC	BMPR2	
VEC	BMP2	MEL	ACVR2A	
VEC	BMP2	MEL	BMPR1A	
VEC	BMP2	MEL	BMPR1B	
VEC	BMP2	MEL	BMPR2	
VEC	BMP2	Mast	BMPR1A	
VEC	BMP2	Mast	BMPR2	
VEC	BMP2	Pc	ACVR2A	
VEC	BMP2	Pc	BMPR1A	
VEC	BMP2	Pc	BMPR1B	
VEC	BMP2	Pc	BMPR2	
VEC	BMP2	SGC	ACVR2A	
VEC	BMP2	SGC	BMPR1A	
VEC	BMP2	SGC	BMPR1B	
VEC	BMP2	SGC	BMPR2	
VEC	BMP2	Schwann	ACVR2A	
VEC	BMP2	Schwann	BMPR1A	
VEC	BMP2	Schwann	BMPR1B	
VEC	BMP2	Schwann	BMPR2	
VEC	BMP2	Sebocyte	ACVR2B	
VEC	BMP2	Sebocyte	BMPR1A	
VEC	BMP2	Sebocyte	BMPR2	
VEC	BMP4	FB	ACVR2A	
VEC	BMP4	FB	BMPR1A	
VEC	BMP4	FB	BMPR2	
VEC	BMP4	HFC	BMPR1A	
VEC	BMP4	HFC	BMPR2	
VEC	BMP4	KC	ACVR2A	
VEC	BMP4	KC	BMPR1A	
VEC	BMP4	KC	BMPR1B	
VEC	BMP4	KC	BMPR2	
VEC	BMP4	Channel	ACVR2A	
VEC	BMP4	Channel	BMPR1A	
VEC	BMP4	Channel	BMPR2	
VEC	BMP4	MEC	ACVR2A	
VEC	BMP4	MEC	BMPR1A	
VEC	BMP4	MEC	BMPR1B	
VEC	BMP4	MEC	BMPR2	
VEC	BMP4	MEL	ACVR2A	
VEC	BMP4	MEL	BMPR1A	
VEC	BMP4	MEL	BMPR1B	
VEC	BMP4	MEL	BMPR2	
VEC	BMP4	Mast	BMPR1A	
VEC	BMP4	Mast	BMPR2	
VEC	BMP4	Pc	ACVR2A	
VEC	BMP4	Pc	BMPR1A	
VEC	BMP4	Pc	BMPR2	
VEC	BMP4	SGC	ACVR2A	
VEC	BMP4	SGC	BMPR1A	
VEC	BMP4	SGC	BMPR1B	
VEC	BMP4	SGC	BMPR2	
VEC	BMP4	Schwann	ACVR2A	
VEC	BMP4	Schwann	BMPR1A	
VEC	BMP4	Schwann	BMPR1B	
VEC	BMP4	Schwann	BMPR2	
VEC	BMP4	Sebocyte	ACVR2A	
VEC	BMP4	Sebocyte	ACVR2B	
VEC	BMP4	Sebocyte	BMPR1A	
VEC	BMP4	Sebocyte	BMPR2	
VEC	BMP6	FB	ACVR1	
VEC	BMP6	FB	ACVR2A	
VEC	BMP6	FB	BMPR1A	
VEC	BMP6	FB	BMPR2	
VEC	BMP6	HFC	ACVR1	
VEC	BMP6	HFC	ACVR2A	
VEC	BMP6	HFC	BMPR1A	
VEC	BMP6	HFC	BMPR2	
VEC	BMP6	KC	ACVR1	
VEC	BMP6	KC	ACVR2A	
VEC	BMP6	KC	BMPR1A	
VEC	BMP6	KC	BMPR1B	
VEC	BMP6	KC	BMPR2	
VEC	BMP6	Channel	ACVR1	
VEC	BMP6	Channel	ACVR2A	
VEC	BMP6	Channel	BMPR1A	
VEC	BMP6	Channel	BMPR2	
VEC	BMP6	LC	ACVR1	
VEC	BMP6	LC	ACVR2A	
VEC	BMP6	LC	BMPR1A	
VEC	BMP6	LC	BMPR2	
VEC	BMP6	LEC	ACVR1	
VEC	BMP6	LEC	ACVR2A	
VEC	BMP6	LEC	BMPR2	
VEC	BMP6	MEC	ACVR1	
VEC	BMP6	MEC	ACVR2A	
VEC	BMP6	MEC	BMPR1A	
VEC	BMP6	MEC	BMPR1B	
VEC	BMP6	MEC	BMPR2	
VEC	BMP6	MEL	ACVR1	
VEC	BMP6	MEL	ACVR2A	
VEC	BMP6	MEL	BMPR1A	
VEC	BMP6	MEL	BMPR1B	
VEC	BMP6	MEL	BMPR2	
VEC	BMP6	Mac	ACVR1	
VEC	BMP6	Mac	ACVR2A	
VEC	BMP6	Mac	BMPR1A	
VEC	BMP6	Mac	BMPR2	
VEC	BMP6	Mast	BMPR1A	
VEC	BMP6	Mast	BMPR2	
VEC	BMP6	Pc	ACVR1	
VEC	BMP6	Pc	ACVR2A	
VEC	BMP6	Pc	BMPR1A	
VEC	BMP6	Pc	BMPR1B	
VEC	BMP6	Pc	BMPR2	
VEC	BMP6	SGC	ACVR1	
VEC	BMP6	SGC	ACVR2A	
VEC	BMP6	SGC	BMPR1A	
VEC	BMP6	SGC	BMPR1B	
VEC	BMP6	SGC	BMPR2	
VEC	BMP6	Schwann	ACVR1	
VEC	BMP6	Schwann	ACVR2A	
VEC	BMP6	Schwann	BMPR1A	
VEC	BMP6	Schwann	BMPR1B	
VEC	BMP6	Schwann	BMPR2	
VEC	BMP6	Sebocyte	ACVR1	
VEC	BMP6	Sebocyte	ACVR2A	
VEC	BMP6	Sebocyte	ACVR2B	
VEC	BMP6	Sebocyte	BMPR1A	
VEC	BMP6	Sebocyte	BMPR2	
VEC	BMP6	VEC	ACVR1	
VEC	BMP6	VEC	ACVR2A	
VEC	BMP6	VEC	BMPR2	
VEC	CADM1	FB	NECTIN3	
VEC	CADM1	HFC	CADM1	
VEC	CADM1	KC	CADM1	
VEC	CADM1	LEC	NECTIN3	
VEC	CADM1	MEC	CADM1	
VEC	CADM1	MEL	CADM1	
VEC	CADM1	MEL	NECTIN3	
VEC	CADM1	Pc	CADM1	
VEC	CADM1	SGC	CADM1	
VEC	CADM1	Schwann	CADM1	
VEC	CADM3	FB	CADM1	
VEC	CADM3	FB	EPB41L1	
VEC	CADM3	FB	NECTIN3	
VEC	CADM3	HFC	CADM1	
VEC	CADM3	HFC	CADM4	
VEC	CADM3	HFC	EPB41L1	
VEC	CADM3	KC	CADM1	
VEC	CADM3	KC	CADM4	
VEC	CADM3	KC	EPB41L1	
VEC	CADM3	Channel	CADM1	
VEC	CADM3	Channel	CADM4	
VEC	CADM3	Channel	EPB41L1	
VEC	CADM3	LEC	EPB41L1	
VEC	CADM3	LEC	NECTIN3	
VEC	CADM3	Lymphocyte	NECTIN3	
VEC	CADM3	MEC	CADM1	
VEC	CADM3	MEC	CADM4	
VEC	CADM3	MEC	EPB41L1	
VEC	CADM3	MEC	NECTIN3	
VEC	CADM3	MEL	CADM1	
VEC	CADM3	MEL	CADM4	
VEC	CADM3	MEL	NECTIN3	
VEC	CADM3	Mac	CADM1	
VEC	CADM3	Mac	EPB41L1	
VEC	CADM3	Mast	EPB41L1	
VEC	CADM3	Pc	CADM1	
VEC	CADM3	Pc	EPB41L1	
VEC	CADM3	Pc	NECTIN3	
VEC	CADM3	SGC	CADM1	
VEC	CADM3	SGC	CADM4	
VEC	CADM3	SGC	EPB41L1	
VEC	CADM3	Schwann	CADM1	
VEC	CADM3	Schwann	CADM4	
VEC	CADM3	Schwann	NECTIN3	
VEC	CADM3	Sebocyte	CADM1	
VEC	CADM3	Sebocyte	EPB41L1	
VEC	CADM3	VEC	EPB41L1	
VEC	CADM3	VEC	NECTIN3	
VEC	CCL14	LEC	ACKR2	
VEC	CCL14	Mac	CCR1	
VEC	CCL15	Mac	CCR1	
VEC	CCL2	LEC	ACKR2	
VEC	CCL2	MEC	ACKR1	
VEC	CCL2	Schwann	ACKR1	
VEC	CCL2	Sebocyte	ACKR1	
VEC	CCL2	VEC	ACKR1	
VEC	CCL23	Mac	CCR1	
VEC	CD200	KC	CD200R1	
VEC	CD200	Lymphocyte	CD200R1	
VEC	CD200	Mac	CD200R1	
VEC	CD200	Sebocyte	CD200R1	
VEC	CD274	Lymphocyte	PDCD1	
VEC	CD274	Mac	CD80	
VEC	CD320	LC	JAML	
VEC	CD320	Lymphocyte	JAML	
VEC	CD320	Mac	JAML	
VEC	CD34	VEC	SELP	
VEC	CD44	LC	TYROBP	
VEC	CD44	Mac	TYROBP	
VEC	CD44	Mast	TYROBP	
VEC	CD47	FB	SIRPA	
VEC	CD47	KC	SIRPA	
VEC	CD47	Channel	SIRPA	
VEC	CD47	LC	SIRPA	
VEC	CD47	LEC	SIRPA	
VEC	CD47	MEL	SIRPA	
VEC	CD47	Mac	SIRPA	
VEC	CD47	VEC	SIRPA	
VEC	CD52	LC	SIGLEC10	
VEC	CD55	FB	ADGRE5	
VEC	CD55	LC	ADGRE5	
VEC	CD55	Lymphocyte	ADGRE5	
VEC	CD55	Mac	ADGRE5	
VEC	CD55	Mast	ADGRE5	
VEC	CD55	Pc	ADGRE5	
VEC	CD58	Lymphocyte	CD2	
VEC	CD93	FB	IFNGR1	
VEC	CD93	HFC	IFNGR1	
VEC	CD93	KC	IFNGR1	
VEC	CD93	Channel	IFNGR1	
VEC	CD93	LC	IFNGR1	
VEC	CD93	LEC	IFNGR1	
VEC	CD93	Lymphocyte	IFNGR1	
VEC	CD93	MEC	IFNGR1	
VEC	CD93	MEL	IFNGR1	
VEC	CD93	Mac	IFNGR1	
VEC	CD93	Mast	IFNGR1	
VEC	CD93	Pc	IFNGR1	
VEC	CD93	SGC	IFNGR1	
VEC	CD93	Schwann	IFNGR1	
VEC	CD93	Sebocyte	IFNGR1	
VEC	CD93	VEC	IFNGR1	
VEC	CD99	HFC	PILRA	
VEC	CD99	KC	PILRA	
VEC	CD99	Channel	PILRA	
VEC	CD99	LC	PILRA	
VEC	CD99	MEC	PILRA	
VEC	CD99	Mac	PILRA	
VEC	CD99	SGC	PILRA	
VEC	CD99	Sebocyte	PILRA	
VEC	CDH5	LEC	CDH5	
VEC	CDH5	VEC	CDH5	
VEC	CLCF1	FB	CNTFR	
VEC	CLCF1	FB	IL6ST	
VEC	CLCF1	FB	LIFR	
VEC	CLCF1	Schwann	CNTFR	
VEC	CLCF1	Schwann	IL6ST	
VEC	CLCF1	Schwann	LIFR	
VEC	CLCF1	Sebocyte	CNTFR	
VEC	CLCF1	Sebocyte	IL6ST	
